CNPJ,COMPANHIA_ANO,ANO_REFER,z_DSRI,z_GMI,z_AQI,z_SGI,z_DEPI,z_SGAI,z_LVGI,z_TATA
06626253000151,EMPREENDIMENTOS PAGUE MENOS S.A. (2025),2025,2.3654878661750636,0.015209386406851018,-0.596346039665729,0.3173795315927262,0.00991635875355712,-0.3987695750320173,0.1773838240650053,0.6121055245911357
07859510000168,JHSF MALLS S.A. (2021),2021,-0.005088140917957144,-0.1427479028847994,-0.22175877389694662,1.2257668814632463,-0.5310411445147769,0.1896646544568804,0.23158550145611634,0.551441877353881
07859510000168,JHSF MALLS S.A. (2022),2022,-0.29180250301264293,-0.29223240601390826,-0.15405412614115951,0.7415607962347375,1.4370448153823743,0.0898720870661726,0.7990734327337673,0.30069391535961093
08764621000153,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A. (2021),2021,-0.9203633426344321,-1.1196125057886825,-0.45813174994154887,1.5475114839260404,0.9017032698437438,-2.310981120378148,0.6712716009684716,-0.7669295383981438
08764621000153,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A. (2022),2022,-1.142066763644358,0.6227848084440932,0.08223468956520033,0.32274321749770835,0.5205124006117757,-1.1903995080850787,0.3759664657007282,0.821797529940856
08764621000153,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A. (2023),2023,0.12381801293603929,0.28825724758303933,-0.45974745494049135,-0.3711051321827934,3.7153026522428974,1.5162038600066832,-0.5506404204414505,1.6180712246054247
08764621000153,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A. (2024),2024,-0.5730181809072681,0.3394001372843097,0.16572340306649241,0.03452052285262837,0.36470498027674875,-0.8510047169816283,4.8445203429168116,-6.37604330934107
08764621000153,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A. (2025),2025,0.33146129283886155,0.026945131425070077,0.014551697749706305,-0.3158086905134912,-1.1681183763900707,-0.9048809261454461,0.5266938251452616,1.1616955283144317
09295063000197,TECHNOS S.A. (2021),2021,-0.5588101780899313,-1.5521943019507471,-0.9112723566531336,0.8535725061106424,1.1066199537387749,-1.4100710349850314,0.332358615473234,0.31402012737308616
09295063000197,TECHNOS S.A. (2022),2022,-0.14573202892477252,-0.3484864812975303,-0.10825147969776351,0.0043823358314818255,0.03634424901867933,0.24990996182268052,-1.782580335137276,0.5072807171580545
09295063000197,TECHNOS S.A. (2023),2023,0.3860053246775799,-0.18977282480816016,-0.2488130762322302,-0.714785156384855,0.6722728001057231,0.8125570181887161,-1.211589429673923,0.2416156134663144
09295063000197,TECHNOS S.A. (2024),2024,0.4554047930186502,0.20896568295204476,-0.4374590244371842,0.26733051069001834,-0.3801012381664376,-0.37853722804269874,1.441705185087836,0.7881169959074432
09295063000197,TECHNOS S.A. (2025),2025,0.20381782379183241,0.05330021675740626,0.18042044616973013,0.398591513719163,-0.09370185006010963,-0.4250013599535396,-2.2601122922357444,1.2047387895682342
09813204000116,W2W E-COMMERCE DE VINHOS S.A. (2021),2021,-1.0861430583707468,-0.12041660817297296,12.745794664508772,2.6213407216651228,-0.30121878481956993,-1.0513172893473117,0.34578280955083146,0.1779529233210983
09813204000116,W2W E-COMMERCE DE VINHOS S.A. (2022),2022,-0.17472207529048578,-0.25869459619952934,-0.15317061241028204,0.978121281344481,-1.7714677742201208,0.0007133205779050293,-1.6096112824013522,-0.36143827107872933
