CNPJ,DT_REFER,TIPO_RELATORIO,ANO,VERSAO,ANO_REFER
05917486000140,2023-12-31,Sem Ressalva,2023,1,2023
06016348000153,2023-12-31,Sem Ressalva,2023,2,2023
06047087000139,2023-12-31,Sem Ressalva,2023,1,2023
06057223000171,2023-12-31,Sem Ressalva,2023,1,2023
06164253000187,2023-12-31,Sem Ressalva,2023,1,2023
06272793000184,2023-12-31,Sem Ressalva,2023,2,2023
06347409000165,2023-12-31,Sem Ressalva,2023,1,2023
06626253000151,2023-12-31,Sem Ressalva,2023,1,2023
06977745000191,2023-12-31,Sem Ressalva,2023,1,2023
06981176000158,2023-12-31,Sem Ressalva,2023,2,2023
06981180000116,2023-12-31,Sem Ressalva,2023,2,2023
06981381000113,2023-03-31,Sem Ressalva,2023,2,2023
07040108000157,2023-12-31,Sem Ressalva,2023,1,2023
07043628000113,2023-12-31,Sem Ressalva,2023,1,2023
07047251000170,2023-12-31,Sem Ressalva,2023,1,2023
07119838000148,2023-12-31,Sem Ressalva,2023,1,2023
07206816000115,2023-12-31,Sem Ressalva,2023,1,2023
07237373000120,2023-12-31,Sem Ressalva,2023,1,2023
07253321000147,2023-12-31,Sem Ressalva,2023,1,2023
07275159000168,2023-12-31,Sem Ressalva,2023,1,2023
07282377000120,2023-12-31,Sem Ressalva,2023,1,2023
07334600000135,2023-12-31,Sem Ressalva,2023,1,2023
07401436000131,2023-12-31,Sem Ressalva,2023,1,2023
07415333000120,2023-12-31,Sem Ressalva,2023,1,2023
07526557000100,2023-12-31,Sem Ressalva,2023,1,2023
07594978000178,2023-12-31,Sem Ressalva,2023,1,2023
07628528000159,2023-06-30,Sem Ressalva,2023,1,2023
07636657000199,2023-12-31,Sem Ressalva,2023,2,2023
07659538000151,2023-12-31,Sem Ressalva,2023,2,2023
07682638000107,2023-12-31,Sem Ressalva,2023,1,2023
07689002000189,2023-12-31,Sem Ressalva,2023,1,2023
07704246000193,2023-12-31,Sem Ressalva,2023,1,2023
07714104000107,2023-12-31,Sem Ressalva,2023,1,2023
07718269000157,2023-12-31,Negativa de Opinião,2023,2,2023
07802794000156,2023-12-31,Sem Ressalva,2023,1,2023
07816890000153,2023-12-31,Sem Ressalva,2023,1,2023
07820907000146,2023-12-31,Sem Ressalva,2023,2,2023
07823262000103,2023-12-31,Sem Ressalva,2023,1,2023
07857093000114,2023-12-31,Sem Ressalva,2023,2,2023
07857850000150,2023-12-31,Sem Ressalva,2023,1,2023
07859971000130,2023-12-31,Sem Ressalva,2023,1,2023
07882930000165,2023-12-31,Sem Ressalva,2023,1,2023
07976147000160,2023-12-31,Sem Ressalva,2023,1,2023
08065557000112,2023-12-31,Sem Ressalva,2023,1,2023
08070508000178,2023-03-31,Sem Ressalva,2023,1,2023
08078847000109,2023-12-31,Sem Ressalva,2023,1,2023
08100057000174,2023-12-31,Sem Ressalva,2023,1,2023
08159965000133,2023-12-31,Sem Ressalva,2023,1,2023
08170849000115,2023-12-31,Sem Ressalva,2023,2,2023
08213823000107,2023-12-31,Sem Ressalva,2023,1,2023
08262121000113,2023-12-31,Sem Ressalva,2023,1,2023
08294224000165,2023-12-31,Sem Ressalva,2023,1,2023
08312229000173,2023-12-31,Sem Ressalva,2023,2,2023
08322396000103,2023-03-31,Sem Ressalva,2023,1,2023
08324196000181,2023-12-31,Sem Ressalva,2023,1,2023
08343492000120,2023-12-31,Sem Ressalva,2023,1,2023
08364948000138,2023-12-31,Sem Ressalva,2023,1,2023
08397078000101,2023-12-31,Sem Ressalva,2023,1,2023
08402943000152,2023-12-31,Sem Ressalva,2023,1,2023
08424178000171,2023-12-31,Sem Ressalva,2023,1,2023
08439659000150,2023-12-31,Sem Ressalva,2023,1,2023
08467115000100,2023-12-31,Sem Ressalva,2023,1,2023
08493364000162,2023-03-31,Sem Ressalva,2023,1,2023
08534605000174,2023-12-31,Sem Ressalva,2023,1,2023
08560444000193,2023-12-31,Sem Ressalva,2023,1,2023
08574411000100,2023-12-31,Sem Ressalva,2023,1,2023
08613550000198,2023-12-31,Negativa de Opinião,2023,2,2023
08764621000153,2023-12-31,Sem Ressalva,2023,1,2023
08769451000108,2023-12-31,Sem Ressalva,2023,1,2023
08773135000100,2023-12-31,Com Ressalva,2023,1,2023
08773191000136,2023-12-31,Sem Ressalva,2023,1,2023
08795211000170,2023-12-31,Sem Ressalva,2023,1,2023
08797760000183,2023-12-31,Sem Ressalva,2023,1,2023
08801621000186,2023-12-31,Sem Ressalva,2023,1,2023
08807432000110,2023-12-31,Sem Ressalva,2023,1,2023
08811643000127,2023-12-31,Sem Ressalva,2023,1,2023
08822767000108,2023-12-31,Sem Ressalva,2023,1,2023
08827501000158,2023-12-31,Sem Ressalva,2023,2,2023
08873873000110,2023-12-31,Sem Ressalva,2023,1,2023
08902291000115,2023-12-31,Sem Ressalva,2023,2,2023
08926302000105,2023-12-31,Sem Ressalva,2023,1,2023
08935054000150,2023-12-31,Sem Ressalva,2023,2,2023
08937002000113,2023-12-31,Sem Ressalva,2023,1,2023
09041168000110,2023-12-31,Sem Ressalva,2023,1,2023
09042817000105,2023-12-31,Sem Ressalva,2023,3,2023
09053134000145,2023-12-31,Sem Ressalva,2023,3,2023
09054385000144,2023-12-31,Com Ressalva,2023,1,2023
09074183000164,2023-12-31,Sem Ressalva,2023,3,2023
09095183000140,2023-12-31,Sem Ressalva,2023,2,2023
09112685000132,2023-12-31,Negativa de Opinião,2023,1,2023
09114805000130,2023-12-31,Sem Ressalva,2023,1,2023
09116278000101,2023-12-31,Com Ressalva,2023,1,2023
09146451000106,2023-12-31,Sem Ressalva,2023,1,2023
09149503000106,2023-12-31,Sem Ressalva,2023,1,2023
09229201000130,2023-12-31,Sem Ressalva,2023,1,2023
09257877000137,2023-12-31,Sem Ressalva,2023,1,2023
09267996000170,2023-12-31,Sem Ressalva,2023,1,2023
09288252000132,2023-12-31,Sem Ressalva,2023,1,2023
09295063000197,2023-12-31,Sem Ressalva,2023,2,2023
09304427000158,2023-12-31,Sem Ressalva,2023,1,2023
09305994000129,2023-12-31,Sem Ressalva,2023,1,2023
09313969000197,2023-12-31,Sem Ressalva,2023,2,2023
09324949000111,2023-12-31,Sem Ressalva,2023,2,2023
09325109000173,2023-12-31,Sem Ressalva,2023,2,2023
09326342000170,2023-12-31,Sem Ressalva,2023,2,2023
09336431000106,2023-12-31,Sem Ressalva,2023,1,2023
09346601000125,2023-12-31,Sem Ressalva,2023,1,2023
09347516000181,2023-12-31,Sem Ressalva,2023,1,2023
09359927000197,2023-12-31,Sem Ressalva,2023,1,2023
09391823000160,2023-12-31,Sem Ressalva,2023,1,2023
09414761000164,2023-12-31,Sem Ressalva,2023,1,2023
09478309000166,2023-12-31,Sem Ressalva,2023,1,2023
09527023000123,2023-12-31,Sem Ressalva,2023,1,2023
